draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1974,8,0,IND,Bobby,Florence,NULL,Nevada Las Vegas,A
1974,8,0,CAR,Tom,Kivisto,NULL,Kansas,A
1974,8,0,DEN,Larry,Fogle,FogleLa01,Canisius,A
1974,8,0,uts,Ed,Palubinskas,NULL,Louisiana State,A
1974,8,0,vir,John,Drew,DrewJo01 ,Gardner Webb,A
1974,8,0,sdq,Dan,Anderson,AnderDa02,Southern California,A
1974,8,0,sas,Hercle,Ivy,NULL,Iowa State,A
1974,8,0,nyn,AI,Skinner,SkinnAI01,Massachusetts,A
1974,8,1,PHI,Jimmy,Powell,NULL,Middle Tennessee,N
1974,8,2,POR,Eldridge,Broussard,NULL,Pacific (OR),N
1974,8,3,CLE,Kerry,Hughes,NULL,Wisconsin,N
1974,8,4,PHO,Tom,Holland,NULL,Oklahoma,N
1974,8,5,HOU,Steve,Brooks,NULL,Arkansas State,N
1974,8,6,KCK,Richie,OConnor,NULL,Fairfield,N
1974,8,7,Atl,Bill,Butler,NULL,Louisville,N
1974,8,8,Sea,Leonard,Coulter,NULL,Morehead State,N
1974,8,9,BUF,Glenn,Price,NULL,St. Bonaventure,N
1974,8,10,NOJ,Jay,Piccola,NULL,Roanoke,N
1974,8,11,GSW,Clarence,Allen,NULL,UC Santa Barbara,N
1974,8,12,WA1,Steve,Platt,NULL,Huntington (IN),N
1974,8,13,LAL,Bob,Florence,NULL,Nevada-Las Vegas,N
1974,8,14,NYK,Dennis,McDermott,NULL,St. Francis,N
1974,8,15,Det,Greg,Newman,NULL,Drexel,N
1974,8,16,Chi,Sam,McCants,NULL,Oral Roberts,N
1974,8,17,Bos,Richard,Wallace,NULL,Georgia Southern,N
1974,8,18,Mil,Ralph,Palamar,NULL,Cameron,N
1974,9,0,mmt,Ron,Brown,NULL,Penn State,A
1974,9,0,KEN,Glenn,Hansen,HanseGl01,Louisiana State,A
1974,9,0,IND,Kevin,Fitzgerald,NULL,Oklahoma State,A
1974,9,0,CAR,Marcus,Washington,NULL,Marquette,A
1974,9,0,DEN,Tony,Byers,NULL,Wake Forest,A
1974,9,0,vir,Bill,Campion,NULL,Manhattan,A
1974,9,0,uts,Lionel,Hollins,HolliLi01,Arizona State,A
1974,9,0,sas,Walter,Luckett,NULL,Ohio,A
1974,9,0,sdq,Stan,Washington,WashiSt01,San Diego,A
1974,9,0,nyn,Bob,Fleischer,NULL,Duke,A
1974,9,1,PHI,Perry,Warbington,WarbiPe01,Georgia Southern,N
1974,9,2,POR,Lee,Haven,NULL,Colorado,N
1974,9,3,CLE,Jim,Buskofsky,NULL,Upper Iowa,N
1974,9,4,PHO,Ted,Evans,NULL,Oklahoma,N
1974,9,5,HOU,Ken,Stalling,NULL,Missouri-Rolla,N
1974,9,6,KCK,Jeff,Dawson,NULL,Illinois,N
1974,9,7,Atl,Lon,Kruger,NULL,Kansas State,N
1974,9,8,Sea,Bertrand,du pont,NULL,Dillard,N
1974,9,9,BUF,John,Falconi,NULL,Davidson,N
1974,9,10,NOJ,Ken,Boyd,BoydKe01 ,Boston University,N
1974,9,11,GSW,Carl,Meier,NULL,California,N
1974,9,12,WA1,Mark,Raterink,NULL,Boston College,N
1974,9,13,NYK,Earl,Brown,NULL,Lafayette,N
1974,9,14,Det,Gary,Deitelhoff,NULL,Millikin,N
1974,9,15,Chi,Jerry,Davenport,NULL,Cameron,N
1974,9,16,Bos,Al,Skinner,SkinnAl01,Massachusetts,N
1974,9,17,Mil,Mike,Deane,NULL,Potsdam State,N
1974,10,0,mmt,Candy,LaPrince,NULL,Iowa,A
1974,10,0,KEN,Steve,Walker,NULL,Kentucky Wesleyan,A
1974,10,0,IND,Mark,Browne,NULL,Missouri Western,A
1974,10,0,CAR,Mike,Sylvester,NULL,Dayton,A
1974,10,0,DEN,Roscoe,Pondexter,NULL,Long Beach State,A
1974,10,0,uts,Mike,Westra,WestrMi01,Southern California,A
1974,10,0,vir,Mark,Cartwright,NULL,Bowling Green,A
1974,10,0,sdq,Marcus,Johnson,NULL,UCLA,A
1974,10,0,sas,Charles,McKinney,NULL,Baylor,A
1974,10,0,sas,Mike,Ogan,NULL,Carson Newman,A
1974,10,1,PHI,Larry,Witherspoon,NULL,Towson State,N
1974,10,2,POR,Ron,Jones,NULL,Oregon State,N
1974,10,3,CLE,Jim,Kelly,NULL,Loras,N
1974,10,4,PHO,Mark,Wasley,NULL,Arizona State,N
1974,10,5,HOU,Marcus,Washington,NULL,Marquette,N
1974,10,6,KCK,Dennis,White,NULL,Arkansas,N
1974,10,7,Atl,Brendy,Lee,NULL,Nebraska,N
1974,10,8,Sea,Rod,Derline,DerliRo01,Seattle,N
1974,10,9,BUF,Andy,Rimol,NULL,Princeton,N
1974,10,10,NOJ,Walt,McGary,NULL,Chattanooga,N
1974,10,11,GSW,Marvin,Buckley,NULL,Nevada-Reno,N
1974,10,13,WA1,Pete,Collins,NULL,High Point,N
1974,10,14,NYK,John,OConnell,NULL,North Carolina,N
1974,10,15,Det,Bill,Ligon,LigonBi01,Vanderbilt,N
1974,10,16,Chi,Rick,Hockenos,NULL,St. Francis (PA),N
1974,10,17,Bos,Phil,Rogers,NULL,Fairfield,N
1974,10,18,Mil,Bruce,Featherston,NULL,SW Texas State,N
1975,0,0,DEN,Marvin,Webster,WebstMa01,Morgan State,A
1975,1,0,mms,Lonnie,Shelton,SheltLo01,Oregon State,A
1975,1,0,KEN,Jim,Baker,BakerJi01,Hawaii,A
1975,1,0,IND,Dan,Roundfield,RoundDa01,Central Michigan,A
1975,1,0,vir,David,Thompson,ThompDa01,North Carolina State,A
1975,1,0,vir,Melvin,Bennett,BenneMe01,Pittsburgh,A
1975,1,0,uts,Steve,Green,GreenSt01,Indiana,A
1975,1,0,stl,Gus,Williams,WilliGu01,Southern California,A
1975,1,0,sas,Mark,Olberding,OlberMa01,Minnesota,A
1975,1,0,sds,Kevin,Grevey,GreveKe01,Kentucky,A
1975,1,0,nyn,John,Lucas,LucasJo01,Maryland,A
1975,1,1,Atl,David,Thompson,ThompDa01,North Carolina State,N
1975,1,2,LAL,David,Meyers,MeyerDa01,UCLA,N
1975,1,3,Atl,Marvin,Webster,WebstMa01,Morgan State,N
1975,1,4,PHO,Alvan,Adams,AdamsAl01,Oklahoma,N
1975,1,5,PHI,Darryl,Dawkins,DawkiDa01,Maynard Evans (FL) HS,N
1975,1,6,POR,Lionel,Hollins,HolliLi01,Arizona State,N
1975,1,7,NOJ,Rich,Kelley,KelleRi01,Stanford,N
1975,1,8,LAL,Junior,Bridgeman,BridgJu01,Louisville,N
1975,1,9,NYK,Eugene,Short,Shortge01,Jackson State,N
1975,1,10,KCK,Bill,Robinzine,RobinBi01,DePaul,N
1975,1,11,HOU,Joe,Meriweather,MeriwJo01,Southern Illinois,N
1975,1,12,Sea,Frank,Oleynick,OleynFr01,Seattle,N
1975,1,13,KCK,Bob,Bigelow,BigelBo01,Pennsylvania,N
1975,1,14,GSW,Joe,Bryant,BryanJo01,La Salle,N
1975,1,15,CLE,John,Lambert,LambeJo01,Southern California,N
1975,1,16,PHO,Ricky,Sobers,SoberRi01,Nevada-Las Vegas,N
1975,1,17,Bos,Tom,Boswell,BosweTo01,South Carolina,N
1975,1,18,WA1,Kevin,Grevey,GreveKe01,Kentucky,N
1975,2,0,uts,Norman,Cook,NULL,Kansas,A
1975,2,0,vir,Jimmy,Conner,ConneJi01,Kentucky,A
1975,2,0,nyn,George,Bucci,BucciGe01,Manhattan,A
1975,2,0,stl,Rudy,White,WhiteRu01,Arizona State,A
1975,2,0,sds,Cornelius,Cash,CashCo01 ,Bowling Green,A
1975,2,0,sas,Rick,Suttle,NULL,Kansas,A
1975,2,0,DEN,Bill,Willoughby,WilloBi01,Dwight Morrow H.S. Englewood NJ,A
1975,2,0,IND,Charles,Jordan,JordaCh01,Canisius,A
1975,2,0,IND,Jim,Lee,NULL,Syracuse,A
1975,2,0,mms,Rich,Kelley,KelleRi01,Stanford,A
1975,2,1,Atl,Bill,Willoughby,WilloBi01,Dwight Morrow (NJ) HS,N
1975,2,2,GSW,Gus,Williams,WilliGu01,Southern California,N
1975,2,3,Sea,Bruce,Seals,SealsBr01,Xavier (LA),N
1975,2,4,Mil,Clyde,Mayes,MayesCl01,Furman,N
1975,2,5,PHI,Lloyd,Free,Freewo01 ,Guilford,N
1975,2,6,Mil,Cornelius,Cash,CashCo01 ,Bowling Green,N
1975,2,7,POR,Bob,Gross,GrossBo01,Long Beach State,N
1975,2,8,NYK,Luther,Burden,BurdeLu01,Utah,N
1975,2,9,Det,Walter,Luckett,NULL,Ohio,N
1975,2,10,CLE,Dan,Roundfield,RoundDa01,Central Michigan,N
1975,2,11,HOU,Jim,Blanks,NULL,Gardner-Webb,N
1975,2,12,Chi,Steve,Green,GreenSt01,Indiana,N
1975,2,13,KCK,Glenn,Hansen,HanseGl01,Louisiana State,N
1975,2,14,Chi,John,Laskowski,LaskoJo01,Indiana,N
1975,2,15,CLE,Mel,Utley,NULL,St. John's,N
1975,2,16,NYK,Larry,Fogle,FogleLa01,Canisius,N
1975,2,17,PHO,Allen,Murphy,MurphAl01,Louisville,N
1975,2,18,PHO,Jimmy,conner,conneJi01,Kentucky,N
1975,3,0,nyn,Leon,Douglas,DouglLe01,Alabama,A
1975,3,0,stl,Rudy,Hackett,HackeRu01,Syracuse,A
1975,3,0,sas,Billy,Taylor,NULL,LaSalle,A
1975,3,0,sds,Bob,Gross,GrossBo01,Long Beach State,A
1975,3,0,mms,Ron,Haigier,NULL,Pennsylvania,A
1975,3,0,KEN,Allen,Murphy,MurphAl01,Kentucky,A
1975,3,0,KEN,Eric,Fernsten,FernsEr01,San Francisco,A
1975,3,0,IND,Ken,Tyler,NULL,Gonzaga,A
1975,3,0,DEN,Tom,Kropp,KroppTo01,Kearney State,A
1975,3,0,DEN,Monte,Towe,ToweMo01 ,North Carolina State,A
1975,3,1,NOJ,Rudy,Hackett,HackeRu01,Syracuse,N
1975,3,2,NOJ,Jim,McElroy,McElrJi01,Central Michigan,N
1975,3,3,PHI,Jim,Baker,BakerJi01,Hawaii,N
1975,3,4,GSW,Otis,Johnson,NULL,Stetson,N
1975,3,5,PHI,Charles,Cleveland,NULL,Alabama,N
1975,3,6,POR,Tom,Roy,NULL,Maryland,N
1975,3,7,Mil,Brian,Hammel,NULL,Bentley,N
1975,3,8,Det,Pete,Trgovich,NULL,UCLA,N
1975,3,9,CLE,Ted,Hathaway,NULL,Cleveland State,N
1975,3,10,NYK,John,Ramsey,NULL,Seton Hall,N
1975,3,11,HOU,Rudy,White,WhiteRu01,Arizona State,N
1975,3,12,WA1,Tom,Kropp,KroppTo01,Kearney State,N
1975,3,13,KCK,Bob,Guyette,NULL,Kentucky,N
1975,3,14,POR,Gus,Gerard,GerarGu01,Virginia,N
1975,3,15,GSW,Robert,Hawkins,HawkiRo01,Illinois State,N
1975,3,16,BUF,George,Bucci,BucciGe01,Manhattan,N
1975,3,17,Bos,Jerome,Anderson,AnderJe01,West Virginia,N
1975,3,18,PHO,Bayard,Forrest,ForreBa01,Grand Canyon,N
1975,4,0,nyn,Bob,Guyette,NULL,Kentucky,A
1975,4,0,sds,Pete,Trgovich,NULL,UCLA,A
1975,4,0,sas,Ken,Smith,SmithKe03,Tulsa,A
1975,4,0,stl,Tom,Roy,NULL,Maryland,A
1975,4,0,vir,Ticky,Burden,NULL,Utah,A
1975,4,0,vir,Fessor,Leonard,NULL,Furman,A
1975,4,0,DEN,Bob,Fleischer,NULL,Duke,A
1975,4,0,KEN,John,Laskowski,LaskoJo01,Indiana,A
1975,4,0,IND,Brian,Hammel,NULL,Bentley,A
1975,4,0,mms,Glenn,Hansen,HanseGl01,Louisiana State,A
1975,4,1,NOJ,Mack,Coleman,NULL,Houston Baptist,N
1975,4,2,LAL,CJ,Kupec,KupecCH01,Michigan,N
1975,4,3,Atl,Monte,Towe,ToweMo01 ,North Carolina State,N
1975,4,4,PHO,Sam,McCants,NULL,Oral Roberts,N
1975,4,5,PHI,Louis,Dunbar,NULL,Houston,N
1975,4,6,Mil,Bill,Campion,NULL,Manhattan,N
1975,4,7,POR,Phil,Hicks,HicksPh01,Tulane,N
1975,4,8,CLE,Eric,Fernsten,FernsEr01,San Francisco,N
1975,4,9,NYK,David,Vaughn,VaughDa01,Oral Roberts,N
1975,4,10,Det,Lindsay,Hairston,HairsLi01,Michigan State,N
1975,4,11,HOU,Ken,Smith,SmithKe03,Tulsa,N
1975,4,12,Sea,Jim,Moore,NULL,Utah State,N
1975,4,13,KCK,Kevin,Cleuss,NULL,St. John's,N
1975,4,14,Chi,Ron,Haigler,NULL,Penn,N
1975,4,15,GSW,Billy,Taylor,NULL,La Salle,N
1975,4,16,BUF,Bob,Fleischer,NULL,Duke,N
1975,4,17,WA1,Fessor,Leonard,NULL,Furman,N
1975,4,18,Bos,Cyrus,Mann,NULL,Illinois State,N
1975,5,0,DEN,Jim,Moore,NULL,Utah State,A
1975,5,0,KEN,Charles,Cleveland,NULL,Alabama,A
1975,5,0,IND,John,Ramsey,NULL,Seton Hall,A
1975,5,0,mms,Walter,Luckett,NULL,Ohio U.,A
1975,5,0,vir,Rich,Jones,NULL,Virginia Commonwealth,A
1975,5,0,stl,Larry,Fogle,FogleLa01,Canisius,A
1975,5,0,stl,CJ,Kupec,KupecCh01,Michigan,A
1975,5,0,sas,Robert,Parish,ParisRo01,Centenary,A
1975,5,0,sds,Biff,Burrell,NULL,Southern California,A
1975,5,0,nyn,Darryl,Brown,NULL,Fordham,A
1975,5,1,NOJ,Andre,Hampton,NULL,Kentucky State,N
1975,5,2,LAL,Charles,Russell,NULL,Alabama,N
1975,5,3,Atl,Wilbur,Holland,HollaWi01,New Orleans,N
1975,5,4,PHO,Joe,Pace,PaceJo01 ,Coppin State,N
1975,5,5,PHI,Ken,Tyler,NULL,Gonzaga,N
1975,5,6,POR,Maurice,Presley,NULL,Houston,N
1975,5,7,CLE,Jim,Lee,NULL,Syracuse,N
1975,5,8,NYK,Don,Washington,WashiDo01,North Carolina,N
1975,5,9,Det,Cliff,Pratt,NULL,Shaw,N
1975,5,10,CLE,Mike,Odems,NULL,Western Kentucky,N
1975,5,11,HOU,Rick,Whitlow,NULL,Illinois State,N
1975,5,12,Sea,Dwain,Govan,NULL,Bishop (TX),N
1975,5,13,KCK,Ed,Stahl,NULL,North Carolina,N
1975,5,14,Chi,Bob,Iverson,NULL,North Texas State,N
1975,5,15,GSW,Larry,Pounds,NULL,Washington,N
1975,5,16,BUF,Sam,Berry,NULL,Armstrong State,N
1975,5,17,Bos,Darryl,Brown,NULL,Fordham,N
1975,5,18,WA1,Rich,Jones,NULL,Virginia Commonwealth,N
1975,6,0,vir,Fletcher,Johnson,NULL,Randolph,A
1975,6,0,uts,Otis,Johnson,NULL,Stetson,A
1975,6,0,stl,Al,Jones,NULL,San Diego,A
1975,6,0,sds,Louis,Dunbar,NULL,Houston,A
1975,6,0,sas,Bayard,Forrest,ForreBa01,Grand Canyon,A
1975,6,0,nyn,Mike,Mitchell,MitchMi01,Auburn,A
1975,6,0,DEN,Charles,Russell,NULL,Alabama,A
1975,6,0,KEN,Mike,Rozenski,NULL,St. Mary's (CA),A
1975,6,0,IND,Mike,Flynn,FlynnMi01,Kentucky,A
1975,6,0,mms,Terry,Furlow,FurloTe01,Michigan State,A
1975,6,1,NOJ,Rich,Schmidt,NULL,Illinois,N
1975,6,2,LAL,Don,Ford,FordDo01 ,UC Santa Barbara,N
1975,6,3,Atl,Danny,Williams,NULL,Mississippi,N
1975,6,4,PHO,Buff,Burrell,NULL,Southern California,N
1975,6,5,PHI,Ken,Alston,NULL,Valdosta State,N
1975,6,6,Mil,Oliver,Purnell,NULL,Old Dominion,N
1975,6,7,POR,Gerald,Willett,NULL,Oregon,N
1975,6,8,Det,Allen,Spruill,SpruiAl01,North Carolina A&T,N
1975,6,9,CLE,Henry,Ward,WardHe01 ,Jackson State,N
1975,6,10,NYK,Henry,Williams,WilliHa01,Jacksonville,N
1975,6,11,HOU,William,Johnson,NULL,Texas Tech,N
1975,6,12,Sea,Larry,Smith,NULL,North Carolina A&T,N
1975,6,13,KCK,Clint,Chapman,NULL,Southern California,N
1975,6,14,Chi,Bill,Andreas,NULL,Ohio State,N
1975,6,15,GSW,Tony,Styles,NULL,San Francisco,N
1975,6,16,BUF,Larry,Jackson,NULL,North Carolina-Charlotte,N
1975,6,17,WA1,John,Garrett,NULL,Purdue,N
1975,6,18,Bos,Rick,Coleman,NULL,Jacksonville,N
1975,7,0,DEN,Mike,Odems,NULL,Western Kentucky,A
1975,7,0,KEN,Randy,Meister,NULL,Penn State,A
1975,7,0,IND,Cliff,Pratt,NULL,Shaw,A
1975,7,0,mms,Rich,Whitlow,NULL,Illinois State,A
1975,7,0,uts,Tim,Van Blommesteyn,NULL,Princeton,A
1975,7,0,vir,Bill,Bunton,NULL,Louisville,A
1975,7,0,stl,Al,Spruill,NULL,North Carolina A&T,A
1975,7,0,sas,Henry,Ward,WardHe01 ,Jackson State,A
1975,7,0,sds,Jerome,Anderson,AnderJe01,West Virginia,A
1975,7,0,nyn,Wayne,Croft,NULL,Clemson,A
1975,7,1,NOJ,Bill,Higgins,HiggiBi01,Ashland,N
1975,7,2,LAL,Rick,Suttle,NULL,Kansas,N
1975,7,3,Atl,Gus,Johnson,NULL,Winona State,N
1975,7,4,PHO,Dave,Edmunds,NULL,Western Georgia,N
1975,7,5,PHI,Mike,Flynn,FlynnMi01,Kentucky,N
1975,7,6,POR,Steve,Fields,NULL,Miami (OH),N
1975,7,7,Mil,Wilbur,Thomas,NULL,American,N
1975,7,8,CLE,Shawn,Leftwick,NULL,Jacksonville,N
1975,7,9,NYK,Peter,Davis,NULL,Michigan State,N
1975,7,10,Det,Ike,Williams,NULL,Armstrong State,N
1975,7,11,HOU,Nate,Barnett,BarneNa01,Akron,N
1975,7,12,Sea,Hollis,Miller,NULL,Drury (MO),N
1975,7,13,KCK,Wayne,Croft,NULL,Clemson,N
1975,7,14,Chi,John,Grochowalski,NULL,Assumption,N
1975,7,15,GSW,Stan,Boyer,NULL,Wyoming,N
1975,7,16,BUF,Mike,Franklin,NULL,Cincinnati,N
1975,7,17,Bos,Al,Boswell,NULL,Oral Roberts,N
1975,7,18,WA1,Fletcher,Johnson,NULL,Randolph-Macon,N
1975,8,0,vir,Ricky,Coleman,NULL,Jacksonville,A
1975,8,0,uts,Kirk,Bruce,NULL,Pittsburgh,A
1975,8,0,stl,Ted,Hathaway,NULL,Cleveland State,A
1975,8,0,sds,Mack,Coleman,NULL,Houston Baptist,A
1975,8,0,sas,Gary,Tomaszewski,NULL,St. Mary's (TX),A
1975,8,0,nyn,John,Lambert,LambeJo01,Southern California,A
1975,8,0,DEN,Owen,Brown,NULL,Maryland,A
1975,8,0,KEN,Lou,Silver,NULL,Harvard,A
1975,8,0,IND,Bill,Andreas,NULL,Ohio State,A
1975,8,0,mms,John,Murphy,NULL,Massachusetts,A
1975,8,1,NOJ,Harvey,Carmichael,NULL,Kentucky State,N
1975,8,2,LAL,Mike,Cashman,NULL,Willamette,N
1975,8,3,Atl,Oscar,Jackson,NULL,Duquesne,N
1975,8,4,PHO,Jack,Schrader,NULL,Arizona State,N
1975,8,5,PHI,Freeman,Blade,NULL,Eastern Montana,N
1975,8,6,Mil,Bob,McCurdy,NULL,Richmond,N
1975,8,7,POR,Charley,Neal,NULL,Oregon State,N
1975,8,8,NYK,Jerry,Homan,NULL,Marquette,N
1975,8,9,Det,John,Kelley,NULL,Dillard,N
1975,8,10,CLE,Andre,McCarter,NULL,UCLA,N
1975,8,11,HOU,Leon,Johnson,NULL,Centenary,N
1975,8,12,Sea,Ken,McKenzie,NULL,Montana,N
1975,8,13,KCK,Jim,Bostic,BostiJi01,New Mexico State,N
1975,8,14,Chi,John,Murphy,NULL,Massachusetts,N
1975,8,15,GSW,Mike,Rozenski,NULL,St. Mary's (CA),N
1975,8,16,BUF,Allen,Jones,NULL,Pepperdine,N
1975,8,17,WA1,Bruce,Hamming,NULL,Augustana,N
1975,8,18,Bos,Roger,Morningstar,NULL,Kansas,N
1975,9,1,NOJ,Fred,Stokes,NULL,Barber Scotia,N
1975,9,2,Atl,Dave,Schlesser,NULL,Morningside,N
1975,9,3,PHO,Owen,Brown,NULL,Maryland,N
1975,9,4,PHI,Larry,Harralson,NULL,Drake,N
1975,9,5,POR,Quintin,Braxton,NULL,Portland,N
1975,9,6,Mil,Eric,Hays,NULL,Montana,N
1975,9,7,Det,Terry,Thomas,ThomaTe01,Detroit,N
1975,9,8,CLE,Skip,Howard,NULL,Bowling Green,N
1975,9,9,NYK,Tim,Van Blommesteyn,NULL,Princeton,N
1975,9,10,HOU,Steve,Storther,NULL,Providence,N
1975,9,11,Sea,Rich,Haws,NULL,Utah State,N
1975,9,12,Chi,Gary,Tomaszewski,NULL,St. Mary's (TX),N
1975,9,13,GSW,Scott,Trobbe,NULL,Stanford,N
1975,9,14,BUF,George,Rautins,NULL,Niagara,N
1975,9,15,Bos,Robert,Rhodes,NULL,Albany State (GA),N
1975,9,16,WA1,Doug,Brookins,NULL,Creighton,N
1975,10,1,NOJ,Aleksander,Belov,NULL,Soviet Union,N
1975,10,2,Atl,Vic,Kelly,NULL,Hawaii,N
1975,10,3,PHO,Mike,Moon,NULL,Arizona State,N
1975,10,4,PHI,Rick,Reed,NULL,Azusa Pacific,N
1975,10,5,Mil,Romy,Thomas,NULL,Eau Claire,N
1975,10,6,POR,Tyree,Foster,NULL,Portland,N
1975,10,7,CLE,Eric,Anderson,NULL,McAlister,N
1975,10,8,NYK,Mo,Rivers,NULL,North Carolina State,N
1975,10,9,Det,Mickey,Fox,NULL,St. Mary's (Canada),N
1975,10,10,Sea,Jerry,Bellotti,NULL,Santa Clara,N
1975,10,11,GSW,Maurice,Harper,NULL,St. Mary's (CA),N
1975,10,12,BUF,Art,Allen,NULL,Pepperdine,N
1975,10,13,WA1,Mike,Fahey,NULL,Brandeis,N
1975,10,14,Bos,Bill,Endicott,NULL,Massachusetts,N
1976,0,0,BUF,Bird,Averitt,Averiwi01,Kentucky ($125,000),N
1976,0,0,CHI,Artis,Gilmore,GilmoAr01,Kentucky ($1,100,000),N
1976,0,0,DET,Marvin,Barnes,BarneMa01,St. Louis ($500,000),N
1976,0,0,HOU,Ron,Thomas,ThomaRo01,Kentucky ($15,000),N
1976,0,0,IND,Wil,Jones,joneswi01,Kentucky ($50,000),N
1976,0,0,KCK,Ron,Boone,BooneRo01,St. Louis ($250,000),N
1976,0,0,KCK,Mike,Barr,BarrMi01 ,St. Louis ($15,000),N
1976,0,0,NJN,Jan,van Breda Kloff,vanBrJa01,Kentucky ($60,000),N
1976,0,0,SAS,Louis,Dampier,dampilo01,Kentucky ($20,000),N
1976,0,0,POR,Maurice,Lucas,LucasMa01,St. Louis ($300,000),N
1976,0,0,POR,Moses,Malone,MalonMo01,St. Louis ($350,000),N
1976,0,0,NYK,Randy,Denton,DentoRa01,St. Louis ($50,000),N
1976,1,1,HOU,John,Lucas,LucasJo01,Maryland,N
1976,1,2,Chi,Scott,May,MaySc01  ,Indiana,N
1976,1,3,KCK,Richard,Washington,WashiRi01,UCLA,N
1976,1,4,Det,Leon,Douglas,DouglLe01,Alabama,N
1976,1,5,POR,Wally,Walker,WalkeWa01,Virginia,N
1976,1,6,BUF,Adrian,Dantley,DantlAd01,Notre Dame,N
1976,1,7,Mil,Quinn,Buckner,BucknQu01,Indiana,N
1976,1,8,GSW,Robert,Parish,ParisRo01,Centenary,N
1976,1,9,Atl,Armond,Hill,HillAr01 ,Princeton,N
1976,1,10,PHO,Ron,Lee,LeeRo01  ,Oregon,N
1976,1,11,Sea,Bob,Wilkerson,WilkeBo01,Indiana,N
1976,1,12,PHI,Terry,Furlow,FurloTe01,Michigan State,N
1976,1,13,WA1,Mitch,Kupchak,KupchMi01,North Carolina,N
1976,1,14,WA1,Larry,Wright,WrighLa01,Grambling,N
1976,1,15,CLE,Chuckie,Williams,WilliCh03,Kansas State,N
1976,1,16,Bos,Norman,Cook,CookNo01 ,Kansas,N
1976,1,17,GSW,Sonny,Parker,ParkeSo01,Texas A&M,N
1976,2,1,Chi,Willie,Smith,SmithWi01,Missouri,N
1976,2,2,Sea,Bayard,Forrest,ForreBa01,Grand Canyon,N
1976,2,3,POR,Major,Jones,JonesMa01,Albany State (GA),N
1976,2,4,LAL,Earl,Tatum,TatumEa01,Marquette,N
1976,2,5,POR,John,Davis,DavisJo01,Dayton,N
1976,2,6,Mil,Alex,English,EngliAl01,South Carolina,N
1976,2,7,Mil,Scott,Lloyd,LloydSc01,Arizona State,N
1976,2,8,NYK,Lonnie,Shelton,SheltLo01,Oregon State,N
1976,2,9,NOJ,Jacky,Dorsey,DorseJa01,Georgia,N
1976,2,10,HOU,Phil,Hicks,HicksPh01,Tulane,N
1976,2,11,Atl,Bob,Carrington,CarriBo01,Boston College,N
1976,2,12,Sea,Dennis,Johnson,JohnsDe01,Pepperdine,N
1976,2,13,PHO,Al,Fleming,FlemiAl01,Arizona,N
1976,2,14,WA1,Joe,Pace,PaceJo01 ,Coppin State,N
1976,2,15,CLE,Mo,Howard,HowarMo01,Maryland,N
1976,2,16,PHO,Butch,Feher,FeherBu01,Vanderbilt,N
1976,2,17,GSW,Marshall,Rogers,RogerMa01,Pan American,N
1976,3,1,Chi,Dallas,Smith,NULL,West Texas State,N
1976,3,2,LAL,Mike,Dabney,NULL,Rutgers,N
1976,3,3,Chi,Lars,Hansen,HanseLa01,Washington,N
1976,3,4,Det,Phil,Sellers,SellePh01,Rutgers,N
1976,3,5,POR,Jeff,Tyson,NULL,Western Michigan,N
1976,3,6,Mil,Lloyd,Walton,WaltoLl01,Marquette,N
1976,3,7,NYK,John,McGill,NULL,Alcorn State,N
1976,3,8,NOJ,Steve,Copp,NULL,San Diego State,N
1976,3,9,LAL,Tom,Abernethy,AbernTo01,Indiana,N
1976,3,10,HOU,Barnes,Hauptfuhrer,NULL,Princeton,N
1976,3,11,PHO,Ira,Terrell,TerreIr01,Southern Methodist,N
1976,3,12,Atl,Larry,Cooke,NULL,Virginia Polytechnic,N
1976,3,13,PHI,Ron,Norwood,NULL,DePaul,N
1976,3,14,BUF,Gary,Brewster,NULL,Texas-El Paso,N
1976,3,15,WA1,Bill,Cook,NULL,Memphis State,N
1976,3,16,CLE,Gary,Cole,NULL,Wisconsin-Parkside,N
1976,3,17,Bos,Jerry,Fort,NULL,Nebraska,N
1976,4,1,Chi,Keith,Starr,StarrKe01,Pittsburgh,N
1976,4,2,Atl,Tom,Barker,BarkeTo01,Hawaii,N
1976,4,3,KCK,Clarence,Ramsey,NULL,Washington,N
1976,4,4,Det,Scott,Thompson,NULL,Iowa,N
1976,4,5,POR,David,Everett,NULL,Grand Canyon,N
1976,4,6,NYK,Rick,Bullock,NULL,Texas Tech,N
1976,4,7,NOJ,John,Service,NULL,UC-Santa Barbara,N
1976,4,8,Mil,Dan,Frost,NULL,Iowa,N
1976,4,9,LAL,Wayman,Britt,NULL,Michigan,N
1976,4,10,HOU,Hercle,Ivy,NULL,Iowa State,N
1976,4,11,PHO,Paul,Miller,NULL,Oregon State,N
1976,4,12,Sea,Willie,Parr,NULL,LeMoyne-Owen,N
1976,4,13,PHI,Freeman,Blade,NULL,Eastern Montana,N
1976,4,14,WA1,Marion,Hillard,NULL,Memphis State,N
1976,4,15,CLE,John,Engles,NULL,Penn,N
1976,4,16,Bos,Lewis,Linder,NULL,Kentucky State,N
1976,4,17,GSW,Jeff,Fosnes,NULL,Vanderbilt,N
1976,5,1,Chi,Nate,Williams,NULL,Illinois,N
1976,5,2,Atl,Ron,Davis,DavisRo01,Washington State,N
